Persistency checked PN sim
net: HHYPE
UNFOLD_FOR_INOUT=0; RANDOM_MODE=1; INTERLEAVING_SEMANTIC=1
40 tiles: 880 places, 570 transitions
Finished. Time steps: 100000000 / 100000000
Transitions fired: 100000000
Hazards: 741608
Time (compute) = 524.325628

FULL COUNT:

255	173653	0
256	173653	0
257	173655	0
258	173655	0
259	173654	0
260	173654	0
261	173654	0
262	173654	0
263	173655	0
264	173654	0
265	173654	0
266	173654	0
267	173653	0
268	173654	0
269	173654	0
270	173654	0
271	173654	0
272	173654	0
273	173654	0
274	173654	0
275	173654	0
276	173654	0
277	173654	0
278	173653	0
279	173654	0
280	173654	0
281	173654	0
282	173655	0
283	173654	0
284	173654	0
285	173784	18529
286	173784	0
287	173784	0
288	173784	0
289	310224	0
290	173784	0
291	173784	0
292	173654	0
293	173654	18435
294	155124	18531
295	155101	18683
296	173654	0
297	173654	0
298	173654	0
299	173654	0
300	173785	0
301	173785	0
302	173784	0
303	173785	0
304	173784	0
305	173784	0
306	173784	0
307	173784	0
308	173784	0
309	173784	0
310	173784	0
311	173784	0
312	173784	0
313	173784	0
314	173785	0
315	173785	0
316	173785	0
317	173785	0
318	173785	0
319	173785	0
320	173785	0
321	173784	0
322	173785	0
323	173784	0
324	173784	0
325	173785	0
326	173785	0
327	173784	0
328	173785	0
329	173785	0
330	173785	0
331	173785	0
332	173785	0
333	173785	0
334	173785	0
335	173785	0
336	173785	0
337	173784	0
338	173784	0
339	173785	0
340	173785	0
341	173785	0
342	173647	18654
343	173647	0
344	173646	0
345	173646	0
346	310466	0
347	173646	0
348	173646	0
349	173785	0
350	173785	18377
351	155130	18656
352	155337	18310
353	173785	0
354	173785	0
355	173785	0
356	173785	0
357	173647	0
358	173647	0
359	173646	0
360	173646	0
361	173646	0
362	173646	0
363	173647	0
364	173646	0
365	173646	0
366	173646	0
367	173646	0
368	173646	0
369	173646	0
370	173646	0
371	173647	0
372	173647	0
373	173646	0
374	173646	0
375	173646	0
376	173646	0
377	173647	0
378	173646	0
379	173646	0
380	173646	0
381	173646	0
382	173647	0
383	173646	0
384	173646	0
385	173647	0
386	173647	0
387	173646	0
388	173647	0
389	173646	0
390	173646	0
391	173647	0
392	173646	0
393	173647	0
394	173646	0
395	173646	0
396	173647	0
397	173647	0
398	173646	0
399	173724	18639
400	173724	0
401	173724	0
402	173724	0
403	310525	0
404	173724	0
405	173724	0
406	173647	0
407	173646	18534
408	155022	18625
409	155503	18221
410	173646	0
411	173647	0
412	173647	0
413	173646	0
414	173725	0
415	173724	0
416	173724	0
417	173724	0
418	173724	0
419	173724	0
420	173724	0
421	173724	0
422	173724	0
423	173724	0
424	173724	0
425	173724	0
426	173724	0
427	173724	0
428	173724	0
429	173724	0
430	173724	0
431	173724	0
432	173724	0
433	173724	0
434	173724	0
435	173723	0
436	173724	0
437	173724	0
438	173724	0
439	173724	0
440	173724	0
441	173724	0
442	173724	0
443	173724	0
444	173724	0
445	173724	0
446	173724	0
447	173724	0
448	173724	0
449	173723	0
450	173724	0
451	173723	0
452	173723	0
453	173724	0
454	173724	0
455	173723	0
456	173606	18638
457	173606	0
458	173605	0
459	173605	0
460	310532	0
461	173605	0
462	173605	0
463	173724	0
464	173723	18490
465	155421	18303
466	155112	18494
467	173723	0
468	173724	0
469	173724	0
470	173724	0
471	173606	0
472	173606	0
473	173606	0
474	173606	0
475	173605	0
476	173606	0
477	173606	0
478	173605	0
479	173606	0
480	173605	0
481	173605	0
482	173606	0
483	173605	0
484	173605	0
485	173606	0
486	173606	0
487	173605	0
488	173605	0
489	173605	0
490	173605	0
491	173606	0
492	173605	0
493	173606	0
494	173605	0
495	173605	0
496	173606	0
497	173606	0
498	173606	0
499	173606	0
500	173606	0
501	173606	0
502	173606	0
503	173605	0
504	173606	0
505	173606	0
506	173606	0
507	173605	0
508	173605	0
509	173605	0
510	173606	0
511	173605	0
512	173605	0
513	173672	18470
514	173672	0
515	173672	0
516	173672	0
517	310054	0
518	173672	0
519	173671	0
520	173606	0
521	173606	18729
522	155038	18569
523	155017	18655
524	173606	0
525	173606	0
526	173606	0
527	173606	0
528	173672	0
529	173672	0
530	173672	0
531	173672	0
532	173672	0
533	173672	0
534	173672	0
535	173672	0
536	173672	0
537	173672	0
538	173672	0
539	173672	0
540	173672	0
541	173672	0
542	173673	0
543	173672	0
544	173672	0
545	173672	0
546	173672	0
547	173672	0
548	173673	0
549	173672	0
550	173672	0
551	173672	0
552	173672	0
553	173672	0
554	173672	0
555	173672	0
556	173673	0
557	173673	0
558	173672	0
559	173672	0
560	173672	0
561	173672	0
562	173673	0
563	173672	0
564	173672	0
565	173672	0
566	173672	0
567	173672	0
568	173672	0
569	173672	0
